Order_ID,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit
2764,Sandra Hudson,Accessories,Watches,3.0,2843.9,0.0,0.0,2024-10-28,Ahmedabad,B2B,2347.07
2770,Angela Carlson,T-Shirts,Classic Tee,2.0,1439.18,0.49,0.0,2025-04-13,Pune,B2C,2007.56
1032,David Garner,Shoes,Loafers,2.0,3956.83,0.0,0.0,2024-11-24,Hyd,B2B,1061.44
2772,Antonio Crosby,Jeans,Ripped Denim,2.0,2843.9,0.0,0.0,2024-02-20,Hyderabad,B2B,-865.59
2793,Scott Kent,Accessories,Belts,-2.0,4836.47,0.0,0.0,2025-03-19,Ahmedabad,B2C,-608.3
2794,Eric Fletcher,Dresses,Bodycon,2.0,2843.9,0.0,0.0,2025-01-28,Bangalore,B2C,2860.66
2803,Benjamin Boyd,T-Shirts,Crop Top,5.0,4418.75,0.0,0.0,2023-08-13,bengaluru,Unknown,693.65
2806,Maria Morris,Jeans,Boyfriend Jeans,2.0,2843.9,0.0,0.0,2024-10-04,Bangalore,Unknown,2658.95
2814,Roger Bennett,Jeans,Boyfriend Jeans,2.0,1888.27,0.0,0.0,2025-01-25,Mumbai,B2B,2441.51
2816,Isaac Watson,Jackets,Denim Jacket,2.0,3817.72,0.34,0.0,2024-12-02,Ahmedabad,B2B,-69.09
2820,Stephanie Johnson,Accessories,Caps,1.0,2454.71,0.1,2209.24,2024-01-03,Mumbai,B2B,2850.37
2822,Matthew Bates,T-Shirts,Classic Tee,-2.0,3864.37,0.0,0.0,2025-03-09,bengaluru,Unknown,957.65
2823,Julie Gomez,Jackets,Bomber Jacket,0.0,2843.9,0.0,0.0,2024-09-07,Ahmedabad,B2C,-724.81
2835,Lisa Larsen,Dresses,Maxi Dress,5.0,2843.9,0.98,0.0,2025-07-01,Hyderabad,B2B,-618.56
2836,Timothy Brown,Dresses,Bodycon,4.0,4609.95,0.0,0.0,2024-06-05,bengaluru,B2B,-154.75
2837,Lindsey Kelly,Jeans,Slim Fit Jeans,2.0,4443.01,0.0,0.0,2025-03-27,Bangalore,B2B,-919.16
2839,Laura Graham,Shoes,Boots,2.0,561.24,0.0,0.0,2024-10-24,Hyderabad,Unknown,2551.12
2842,Cindy Simmons,Accessories,Sunglasses,0.0,1812.58,0.0,0.0,2024-09-25,Delhi,B2B,445.27
2843,Natalie Smith,T-Shirts,Graphic Tee,2.0,1110.11,0.0,0.0,2025-01-22,Mumbai,B2B,2926.44
2844,Samuel Torres Jr.,Jeans,Straight Cut,2.0,2549.59,0.0,0.0,2024-05-19,Delhi,Unknown,2612.63
2845,Robert White,Jackets,Denim Jacket,-2.0,2843.9,0.0,0.0,2025-04-04,Delhi,B2B,-693.63
2853,Phillip Lutz,T-Shirts,Graphic Tee,2.0,1212.44,0.89,0.0,2025-07-22,Mumbai,B2C,175.39
2857,Ricardo Miller,Jeans,Straight Cut,5.0,2843.9,0.0,0.0,2025-04-30,Mumbai,B2B,-625.92
2859,Jonathan Hughes,Accessories,Sunglasses,2.0,2843.9,0.78,0.0,2024-06-08,bengaluru,B2B,1686.29
2863,Casey Watkins,Shoes,Slip-ons,6.0,1459.76,1.18,-1576.54,2024-05-13,Bangalore,B2B,2541.0
2888,Timothy Farley PhD,Dresses,Casual Midi,-1.0,2843.9,0.0,0.0,2023-08-10,Ahmedabad,Unknown,2007.16
2889,Jasmine Mcgee,Shoes,Loafers,5.0,2843.9,0.0,0.0,2023-07-23,Hyd,Unknown,1874.28
2890,Karen Houston,Dresses,Wrap Dress,1.0,2357.36,0.0,0.0,2024-05-01,Pune,Unknown,468.3
2893,Lisa Reid,Shoes,Loafers,2.0,2843.9,0.0,0.0,2024-09-07,Bangalore,B2B,1825.47
2899,Daniel Reyes,Accessories,Sunglasses,2.0,3086.59,0.0,0.0,2025-01-26,Delhi,B2C,-745.27
2908,Megan Nixon,Jeans,Straight Cut,2.0,2843.9,0.51,0.0,2023-07-29,Pune,B2C,-61.23
2914,Jamie Meyer,Accessories,Belts,2.0,2843.9,1.03,0.0,2023-12-21,Delhi,Unknown,2321.6
2923,Albert Garcia,Accessories,Sunglasses,0.0,2843.9,0.17,0.0,2024-01-20,Hyd,B2C,-674.63
2927,Mark Bailey,Dresses,Wrap Dress,2.0,2843.9,0.0,0.0,2025-07-21,Mumbai,B2B,-674.94
2928,Christine Davenport,Shoes,Sneakers,0.0,2843.9,0.78,0.0,2024-11-01,Delhi,Unknown,642.22
2930,David Quinn,Dresses,Wrap Dress,0.0,2642.73,0.09,0.0,2025-02-21,Ahmedabad,Unknown,996.68
2934,Cynthia Fox,Dresses,Wrap Dress,5.0,2843.9,0.0,0.0,2024-12-30,Ahmedabad,Unknown,-811.78
2939,Maurice Craig,Shoes,Sneakers,2.0,2843.9,0.0,0.0,2025-01-23,bengaluru,Unknown,2143.94
2946,Chris Russell,Dresses,Wrap Dress,-1.0,2843.9,1.2,0.0,2023-11-23,Mumbai,B2B,2187.48
2950,Karina Lee,Accessories,Belts,2.0,2843.9,0.27,0.0,2024-12-26,Bangalore,Unknown,1158.28
2954,Jason Rivera,Dresses,Maxi Dress,2.0,2843.9,0.0,0.0,2024-08-14,Hyderabad,B2B,1632.71
2958,James Juarez,T-Shirts,Classic Tee,-2.0,2843.9,0.0,0.0,2024-04-11,Pune,B2C,-645.12
2959,Gary Smith,Shoes,Loafers,2.0,4113.98,0.0,0.0,2025-03-04,Mumbai,B2C,477.7
1038,Joel Martinez,Shoes,Boots,2.0,2843.9,0.0,0.0,2023-11-30,Pune,B2C,2689.89
2968,Charles Morgan,Jackets,Puffer Coat,2.0,2843.9,0.0,0.0,2025-05-10,Mumbai,B2B,768.33
2970,Adam Rowe,T-Shirts,Oversized T-shirt,1.0,2843.9,0.0,0.0,2024-11-15,Pune,B2C,1214.15
1040,Julie Moon MD,T-Shirts,Crop Top,2.0,2843.9,0.0,0.0,2025-05-05,Delhi,B2B,2959.73
2982,Bailey Keller,T-Shirts,Oversized T-shirt,-1.0,2497.52,0.0,0.0,2023-11-23,Ahmedabad,Unknown,-523.43
2984,Alexander Gonzalez,Shoes,Loafers,4.0,2062.9,0.0,0.0,2024-08-02,Mumbai,B2C,2471.06
2985,Elizabeth Mills,Jeans,Straight Cut,2.0,2843.9,1.15,0.0,2025-01-15,Hyd,Unknown,774.28
2989,Paige Mosley,Shoes,Boots,-1.0,4084.97,0.83,-694.44,2024-01-29,Mumbai,B2B,2395.43
2992,Kelly Willis,Jeans,Straight Cut,2.0,4747.16,0.9,0.0,2024-01-26,Bangalore,B2B,2189.05
2996,Travis Wells,Dresses,Wrap Dress,2.0,3750.45,1.04,-300.04,2025-03-08,Ahmedabad,Unknown,1108.38
1034,Robert Goodwin,Dresses,Casual Midi,2.0,2843.9,0.0,0.0,2024-09-22,Hyd,Unknown,-41.81
1046,Peter Merritt,T-Shirts,Oversized T-shirt,2.0,2843.9,0.0,0.0,2024-08-24,Delhi,B2B,900.65
3005,Dave Williams,Jackets,Bomber Jacket,2.0,2843.9,0.0,0.0,2024-05-08,Hyderabad,B2C,2378.14
3010,Jessica Nguyen,Jackets,Puffer Coat,-2.0,2843.9,0.68,0.0,2024-09-30,Hyd,B2C,671.7
3016,Richard Fuentes,Accessories,Belts,5.0,2843.9,0.0,0.0,2024-12-16,hyderbad,B2C,426.15
3023,Tamara Ross,T-Shirts,Oversized T-shirt,2.0,2843.9,0.0,0.0,2023-08-28,Delhi,B2C,2001.88
3025,Jennifer Mills,Accessories,Belts,2.0,2843.9,0.0,0.0,2023-12-24,bengaluru,B2C,2275.07
3028,Stephen Williamson,Shoes,Slip-ons,2.0,2843.9,0.74,0.0,2025-01-07,bengaluru,Unknown,-436.73
3031,Amber Morales,Jackets,Leather Jacket,-1.0,2843.9,0.0,0.0,2024-07-28,Hyderabad,B2C,-970.17
3043,Dennis Bryant,Accessories,Caps,2.0,1137.77,0.0,0.0,2023-12-04,Delhi,B2C,-471.37
3045,Sean Nelson,Dresses,Casual Midi,2.0,3180.69,0.0,0.0,2023-08-13,Hyderabad,B2B,2237.56
3049,Heather Gibson,Dresses,Wrap Dress,-2.0,2843.9,0.0,0.0,2025-05-17,Mumbai,Unknown,2001.07
3050,Nicole Miller MD,Jeans,Ripped Denim,2.0,3177.78,0.0,0.0,2024-10-28,Ahmedabad,B2C,407.14
3052,Nathaniel Martin Jr.,Accessories,Belts,-1.0,1290.42,0.0,0.0,2024-04-21,Ahmedabad,B2B,-196.63
3054,Mr. Michael Martinez,Dresses,Wrap Dress,5.0,1722.34,1.04,-344.47,2024-08-01,Delhi,B2B,2459.28
3055,Jeremy Hendricks,Dresses,Casual Midi,1.0,2843.9,0.0,0.0,2025-06-13,Mumbai,B2C,2024.8
3069,Timothy Thomas,Jackets,Puffer Coat,2.0,2843.9,0.0,0.0,2024-10-26,bengaluru,Unknown,-524.33
3071,Michael Martin,Shoes,Sneakers,2.0,4617.85,1.02,0.0,2023-10-30,Delhi,B2C,1778.15
3074,Robert Cox,Accessories,Caps,2.0,2843.9,0.0,0.0,2024-02-05,Mumbai,B2B,-906.63
3077,Frederick Allen,Dresses,Casual Midi,4.0,2843.9,0.92,0.0,2025-04-19,Ahmedabad,B2C,-528.22
3082,Shelby Bowen,Dresses,Maxi Dress,5.0,2843.9,0.0,0.0,2025-05-20,Pune,Unknown,664.73
3086,Alicia Curry,Accessories,Watches,-1.0,2843.9,0.0,0.0,2023-11-23,Delhi,B2B,918.53
3090,Kenneth Griffith,Dresses,Wrap Dress,-2.0,3033.2,0.0,0.0,2024-09-02,Pune,B2B,490.69
3092,Susan Barajas,Jackets,Puffer Coat,2.0,2843.9,0.0,0.0,2025-02-26,Bangalore,Unknown,250.05
1025,Michael Pierce,Dresses,Maxi Dress,0.0,2843.9,0.0,0.0,2024-11-11,Ahmedabad,B2B,-861.84
3105,Christina Crawford,Accessories,Belts,2.0,2843.9,0.0,0.0,2025-05-09,Hyderabad,B2C,1488.64
3112,Joseph Gilmore MD,Shoes,Loafers,2.0,3026.75,0.0,0.0,2024-08-28,Delhi,B2B,-565.92
3113,Veronica Goodwin,Shoes,Loafers,4.0,3256.86,0.77,2996.31,2024-09-13,bengaluru,B2B,-109.08
3115,Vickie Brown DDS,Accessories,Caps,2.0,2843.9,0.0,0.0,2024-08-23,Hyderabad,Unknown,-546.69
3122,Joshua Oconnor,Accessories,Belts,2.0,2843.9,1.19,0.0,2024-12-23,Pune,B2C,551.79
3124,Mark West PhD,T-Shirts,Crop Top,2.0,2843.9,0.87,0.0,2023-08-17,Pune,B2B,-399.81
3128,Maria Garcia,Dresses,Casual Midi,2.0,3216.9,0.0,0.0,2025-06-03,hyderbad,Unknown,192.22
3131,Andrea Perry,Accessories,Belts,2.0,4938.03,0.0,0.0,2023-12-18,Delhi,B2B,878.99
3136,Patricia Jackson,T-Shirts,Graphic Tee,2.0,3622.93,0.0,0.0,2024-01-22,Delhi,B2C,813.36
3137,Taylor Maxwell,Jackets,Puffer Coat,2.0,2843.9,0.0,0.0,2024-11-17,bengaluru,Unknown,-122.35
3141,Rodney Ellis,Jackets,Denim Jacket,2.0,2843.9,0.0,0.0,2024-05-18,Mumbai,B2C,2279.18
3144,Daniel Blanchard,Dresses,Casual Midi,2.0,2664.43,0.0,0.0,2025-04-27,Hyderabad,Unknown,1324.18
3148,Linda Dunn,Dresses,Casual Midi,6.0,2843.9,0.5,0.0,2024-03-27,Ahmedabad,B2C,605.46
3157,Matthew Bryant,Accessories,Caps,6.0,1768.88,0.0,0.0,2024-01-19,Pune,B2B,-750.14
3161,Donna Rodriguez,Accessories,Belts,2.0,2843.9,0.0,0.0,2024-05-10,Mumbai,B2C,1399.1
3169,James Villarreal,Jackets,Puffer Coat,-2.0,2843.9,0.0,0.0,2024-03-29,Hyderabad,B2C,796.19
3171,William Goodman,T-Shirts,Classic Tee,2.0,3618.17,0.0,0.0,2025-06-08,Ahmedabad,B2B,726.81
3175,Brittany Brown,Jeans,Straight Cut,3.0,2937.09,0.0,0.0,2024-03-27,Pune,B2C,2471.63
3177,Melissa Larson,Jeans,Slim Fit Jeans,-1.0,2843.9,0.0,0.0,2025-02-09,Ahmedabad,B2C,2693.49
3181,Timothy Tyler,Shoes,Loafers,2.0,2843.9,0.0,0.0,2024-05-29,Ahmedabad,Unknown,1727.03
3183,Danielle Jones,Accessories,Watches,2.0,2843.9,0.0,0.0,2024-06-01,bengaluru,Unknown,2332.84
3184,Jeffrey Maynard,Shoes,Slip-ons,3.0,2843.9,1.0,0.0,2023-07-28,Pune,Unknown,386.15
3185,Bonnie Huerta,Jeans,Ripped Denim,2.0,2843.9,0.0,0.0,2024-11-05,Ahmedabad,Unknown,-726.08
3187,Karen Clayton,Dresses,Maxi Dress,6.0,3998.97,0.0,0.0,2024-01-30,Mumbai,B2C,716.49
3189,Jason Watson,Shoes,Boots,2.0,1299.74,0.09,0.0,2024-12-18,Bangalore,B2C,1607.44
3191,David Gillespie,Jackets,Denim Jacket,2.0,2843.9,0.0,0.0,2025-01-30,Delhi,Unknown,173.16
3192,Brittany Sweeney,Jeans,Straight Cut,-2.0,3568.45,0.37,-4496.25,2023-07-29,Delhi,B2C,1683.74
3193,Michelle Kennedy,Jeans,Boyfriend Jeans,3.0,2843.9,0.0,0.0,2024-06-22,Ahmedabad,B2C,1236.54
1022,Bryan Molina,Shoes,Sneakers,2.0,3611.35,0.0,0.0,2025-07-10,Ahmedabad,Unknown,-200.64
3195,Cody Williams,Jackets,Denim Jacket,2.0,958.16,0.0,0.0,2024-01-11,Delhi,B2C,2567.7
1003,Sandra Ho,Jeans,Slim Fit Jeans,2.0,2843.9,0.0,0.0,2024-04-14,Mumbai,B2C,-756.14
3206,Yvonne Gibbs,Dresses,Bodycon,-1.0,2843.9,0.54,0.0,2024-12-08,Delhi,B2C,550.46
3209,Jessica Ward,Shoes,Boots,2.0,3221.55,0.0,0.0,2023-12-19,Ahmedabad,B2B,1996.4
3211,Linda Taylor,T-Shirts,Crop Top,2.0,1624.28,1.29,0.0,2025-02-09,Bangalore,B2B,1863.17
3214,Taylor Martin,Jeans,Ripped Denim,2.0,2843.9,0.0,0.0,2025-04-27,Mumbai,B2C,1084.99
3217,Kathleen Villarreal,Dresses,Wrap Dress,2.0,1039.75,0.0,0.0,2023-07-29,Pune,B2C,902.04
3219,Melissa Parker,Shoes,Boots,5.0,2843.9,0.0,0.0,2024-03-24,bengaluru,B2C,908.45
3222,Edward Saunders,Dresses,Bodycon,-2.0,2843.9,0.0,0.0,2025-02-15,Pune,B2B,-545.96
3223,Christopher Haley,T-Shirts,Graphic Tee,2.0,2843.9,0.0,0.0,2024-03-05,Mumbai,B2C,1477.87
3226,Michelle Gonzalez,Dresses,Wrap Dress,2.0,2843.9,0.0,0.0,2023-08-08,bengaluru,B2C,2715.65
3231,Paul West,Shoes,Loafers,2.0,2843.9,0.0,0.0,2024-02-23,Pune,B2B,2837.72
3233,Briana Greer,T-Shirts,Crop Top,2.0,2654.66,0.0,0.0,2024-07-18,Bangalore,B2B,2008.66
3240,Sabrina Copeland,Dresses,Casual Midi,2.0,2843.9,0.0,0.0,2024-10-10,bengaluru,B2B,940.05
3242,Sarah Clark,Shoes,Loafers,2.0,2843.9,0.16,0.0,2024-03-16,Mumbai,B2B,2996.49
3245,Gregory Daugherty,Shoes,Sneakers,2.0,2843.9,0.0,0.0,2023-12-22,Hyderabad,B2B,1403.98
3256,Samantha Mora,T-Shirts,Crop Top,2.0,2843.9,0.0,0.0,2025-07-22,Mumbai,B2B,298.94
3258,Max Everett,Shoes,Loafers,2.0,2843.9,0.0,0.0,2025-03-06,Ahmedabad,B2B,682.17
3259,Crystal Thomas,Shoes,Boots,2.0,2843.9,0.0,0.0,2025-04-19,Mumbai,B2B,2448.22
3263,Tammy Hatfield,Shoes,Sneakers,6.0,3121.49,0.0,0.0,2025-01-21,Bangalore,B2B,1156.27
3267,Cathy Zamora,Dresses,Maxi Dress,1.0,3965.8,0.48,2062.22,2024-10-22,bengaluru,B2B,1222.85
1045,Jennifer Fowler,Accessories,Sunglasses,-2.0,2843.9,0.0,0.0,2024-02-25,Pune,B2C,454.74
3269,Lindsay Harris,T-Shirts,Crop Top,2.0,2998.25,1.19,0.0,2024-03-29,Ahmedabad,Unknown,-781.65
3271,Matthew Ortega,Accessories,Watches,0.0,2672.26,0.29,0.0,2025-01-05,Ahmedabad,B2C,722.57
3272,Christopher Davis,Shoes,Boots,3.0,4236.45,0.0,0.0,2024-08-27,Mumbai,B2C,-849.83
3274,Nathan Maynard,Dresses,Casual Midi,-2.0,4409.22,0.0,0.0,2024-08-30,Delhi,B2C,2886.62
3280,Courtney Munoz,Dresses,Wrap Dress,2.0,2843.9,0.0,0.0,2023-10-12,Hyd,Unknown,601.65
3281,Jason Bradley,Jackets,Bomber Jacket,2.0,2843.9,0.23,0.0,2024-04-05,bengaluru,Unknown,1469.72
3282,Nicholas Cox,Jeans,Ripped Denim,2.0,4405.96,0.28,6344.58,2024-08-24,Bangalore,B2B,503.27
3287,Jennifer Johnson,Jackets,Leather Jacket,2.0,2843.9,0.21,0.0,2025-02-25,Bangalore,B2C,1684.69
3290,Lauren Cook,Jackets,Puffer Coat,2.0,2843.9,0.0,0.0,2025-06-20,Pune,B2B,1001.31
3292,Jessica Bradley,T-Shirts,Oversized T-shirt,2.0,2843.9,0.5,0.0,2024-03-27,hyderbad,B2B,-774.38
3304,Cheyenne Benson,Accessories,Watches,2.0,4452.04,0.0,0.0,2024-03-27,bengaluru,B2C,2932.37
3308,Carolyn Mitchell,Jackets,Denim Jacket,2.0,2843.9,0.0,0.0,2024-01-13,Ahmedabad,B2C,1711.84
3309,Katrina Pugh,Dresses,Casual Midi,-2.0,3944.46,0.0,0.0,2023-10-02,Ahmedabad,B2C,1392.37
3310,Marissa Howard,Dresses,Wrap Dress,2.0,2843.9,0.0,0.0,2023-08-25,Pune,B2C,463.6
3311,Amanda Dixon,Dresses,Maxi Dress,-1.0,3108.69,0.0,0.0,2024-04-06,Delhi,Unknown,2986.53
3319,Christopher Bell,Shoes,Loafers,2.0,2843.9,0.0,0.0,2023-12-24,Ahmedabad,Unknown,1419.51
3320,Erin Rodriguez,Shoes,Slip-ons,2.0,2843.9,0.0,0.0,2024-10-14,Pune,Unknown,-251.71
3321,Hector Morris,Jackets,Bomber Jacket,5.0,1804.56,0.0,0.0,2023-11-24,hyderbad,Unknown,2534.37
3329,Zachary Price,Jackets,Puffer Coat,0.0,2843.9,0.0,0.0,2024-05-28,Delhi,B2C,1954.02
3333,Tanner Gates,Jackets,Leather Jacket,-2.0,2843.9,0.0,0.0,2023-08-12,Mumbai,B2C,617.99
1018,Thomas Cole,Dresses,Maxi Dress,1.0,2847.86,0.7,854.36,2024-03-09,Delhi,B2C,2190.67
3339,Corey Sanchez,Accessories,Watches,2.0,2843.9,0.0,0.0,2024-03-16,Delhi,B2C,-735.83
3347,Alicia White,Jackets,Denim Jacket,2.0,3873.27,0.0,0.0,2024-12-30,Mumbai,Unknown,212.7
3350,Nicholas Callahan,Shoes,Slip-ons,2.0,2843.9,0.0,0.0,2024-02-15,Mumbai,B2C,14.57
3352,Jonathan Blake,Accessories,Belts,2.0,2559.35,0.0,0.0,2023-10-08,Ahmedabad,Unknown,1386.39
3354,Stephen Jensen,Jackets,Leather Jacket,2.0,2843.9,0.74,0.0,2025-04-17,Mumbai,Unknown,2840.37
3357,Rebecca Mullins,Dresses,Maxi Dress,2.0,4909.58,0.0,0.0,2023-10-14,Pune,Unknown,-500.19
3365,Dwayne Hampton,Shoes,Loafers,2.0,2414.93,0.0,0.0,2025-04-24,Bangalore,Unknown,2493.6
3367,Monica Young,Accessories,Watches,2.0,4206.91,0.0,0.0,2024-07-20,bengaluru,B2C,818.99
3370,Christina Odonnell,Jackets,Denim Jacket,2.0,2843.9,0.0,0.0,2024-02-25,bengaluru,B2B,1069.18
3372,Crystal Martin,Jeans,Slim Fit Jeans,2.0,2291.31,0.0,0.0,2023-08-19,hyderbad,B2B,-169.68
3376,Michelle Chapman,Jeans,Ripped Denim,2.0,2843.9,0.0,0.0,2023-12-09,Delhi,B2B,1936.25
3379,Alyssa Figueroa,Accessories,Caps,-2.0,2843.9,0.0,0.0,2024-06-02,Pune,B2C,-861.83
3381,Shelly Wilson,Shoes,Slip-ons,-1.0,2843.9,0.1,0.0,2024-09-28,Ahmedabad,Unknown,2205.09
3383,Samantha Ruiz,Jeans,Boyfriend Jeans,2.0,2843.9,0.64,0.0,2023-07-26,Ahmedabad,B2B,1101.95
3394,Anthony Thompson,Jeans,Boyfriend Jeans,2.0,1509.34,0.0,0.0,2025-02-04,Mumbai,Unknown,1037.85
3395,Robert Odom,Shoes,Slip-ons,2.0,2843.9,0.0,0.0,2024-11-01,Pune,B2B,-23.94
3399,Mary Johnson,Jeans,Ripped Denim,5.0,3111.73,0.0,0.0,2024-07-11,bengaluru,B2C,800.89
3406,Andrea Schneider,Dresses,Maxi Dress,2.0,2843.9,0.0,0.0,2024-04-02,Mumbai,Unknown,-513.37
3407,Stephen Burton,Jeans,Ripped Denim,1.0,2843.9,0.67,0.0,2023-08-28,Ahmedabad,B2C,-540.69
3415,Tracey Fischer,T-Shirts,Oversized T-shirt,4.0,3185.58,1.15,-1911.35,2024-06-10,Delhi,Unknown,-767.38
3417,Kevin Kim,Jeans,Straight Cut,2.0,2843.9,0.0,0.0,2025-01-29,Delhi,B2C,-938.64
3425,Logan Phillips,Jackets,Denim Jacket,-2.0,2942.33,0.16,-4943.11,2024-02-19,Pune,Unknown,977.57
3427,Mike Hayes,Accessories,Belts,2.0,2843.9,0.51,0.0,2024-08-08,Delhi,B2B,-63.0
3435,Brooke Elliott,Jackets,Leather Jacket,2.0,2843.9,0.0,0.0,2023-08-07,Delhi,Unknown,-453.03
3443,John Williams,T-Shirts,Oversized T-shirt,2.0,2843.9,0.37,0.0,2025-06-05,Delhi,Unknown,2632.33
3444,Gabriella George,Dresses,Casual Midi,2.0,2924.37,0.0,0.0,2024-12-26,Pune,Unknown,461.83
3448,Stephanie Flores,Jeans,Slim Fit Jeans,3.0,2843.9,0.0,0.0,2024-12-23,Ahmedabad,B2C,734.88
3450,Mario Smith,T-Shirts,Classic Tee,2.0,2843.9,0.89,0.0,2023-07-26,Mumbai,Unknown,1339.05
3454,Amanda Rich,Accessories,Watches,6.0,1987.62,0.0,0.0,2024-08-31,hyderbad,B2B,1184.77
3462,Alison Weber MD,Accessories,Sunglasses,2.0,3607.23,0.0,0.0,2023-08-12,hyderbad,B2C,2531.75
3465,Joshua Hill,Jeans,Boyfriend Jeans,-1.0,2843.9,0.7,0.0,2024-09-07,Hyd,B2B,-288.96
3466,Lisa Fisher,Jeans,Ripped Denim,2.0,4059.53,0.0,0.0,2023-09-09,Ahmedabad,B2B,-74.57
3476,Nicholas Johnson,Dresses,Maxi Dress,2.0,4804.91,0.0,0.0,2024-08-15,Delhi,B2C,407.85
3478,Gerald Webb,Jackets,Denim Jacket,2.0,2843.9,0.0,0.0,2023-12-31,Pune,B2B,2602.44
3485,Elizabeth Garcia,Accessories,Watches,2.0,2951.53,0.0,0.0,2024-09-12,Pune,B2C,-492.53
3490,Preston Carroll,Dresses,Bodycon,2.0,2784.76,0.86,0.0,2023-11-16,Hyd,Unknown,1373.37
3493,Keith Manning,Dresses,Casual Midi,5.0,2935.56,0.0,0.0,2025-01-21,Delhi,Unknown,-410.86
3496,Jonathan Hill,Shoes,Loafers,4.0,2843.9,0.0,0.0,2024-03-10,Hyderabad,B2B,2232.98
